name,price_dollar,ratings,reviews
"Dell Latitude 13 5330 Laptop - 13.3"" WVA FHD Touch Screen Display - 3.6 GHz Intel Core i7-1265U 10-Core (12th Gen) - 256GB SSD - 16GB RAM - Windows 11 pro",0,5.0,1
"Dell Precision M7730 Laptop, 17.3inch FHD (1920x1080), Intel Xeon E-2176M, 64GB (4x16GB) RAM, 1TB SSD, NVIDIA Quadro P3200, Windows 10 Pro (Renewed)","1,489.95",3.2,3
"Newest Dell Inspiron 3510 Laptop, 15.6 HD Display, Intel Celeron N4020 Processor, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black (8GB RAM | 256GB PCIe SSD)",0,4.3,198
"Dell Latitude 9000 9420 14"" Touchscreen 2 in 1 Notebook - QHD+ - 2560 x 1600 - Intel EVO Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 256 GB SSD - Titan Gray","1,359.00",0,0
"Dell 2022 Inspiron 7000 14"" FHD+ Touch 2-in-1 Convertible Laptop 10-Core 12th Intel i7-1255U Iris Xe Graphics 16GB RAM DDR4 512GB NVMe SSD HDMI USB-C WiFi 6E Backlit Fingerprint Windows 11 Pro",0,4.1,29
"Dell Latitude 5400 14"" Laptop Intel Core i5-8365U 256GB PCIe SSD 16GB RAM Full HD (1920X1080) HD Webcam Win 10 Pro (Certified Refurb)",0,4.2,26
"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",0,4.2,237
"2022 Dell G15 Gaming Laptop 15.6"" FHD 120 Hz Display 14-Core 12th Intel Core i7-12700H NVIDIA RTX 3060 6GB GDDR6 32GB DDR5 1TB NVMe SSD Thunderbolt 4 Wi-Fi 6 Backlit Keyboard w/ G-Key Windows 11 Pro",0,4.6,6
"Dell Latitude 7000 7430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD - Carbon Fiber","1,407.39",0,0
"Dell Inspiron 14 5400 2 in 1 - 14 Inch FHD Touchscreen, Intel Core i7, 12GB Memory, 512GB Solid State Drive, Windows 10 Home (Latest Model)- Titan Grey","1,183.56",4.5,165
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),0,4.4,723
"Acer Swift 5 Intel Evo Thin & Light Laptop | 14"" WXGA IPS 100% sRGB Touch | 12th Gen Intel i7-1260P | Intel Iris Xe Graphics | 16GB LPDDR5 | 1TB Gen 4 SSD | Killer HDMI,Wi-Fi 6E AX1675 |SF514-56T-797T",0,4.0,(4)
"Acer 2022 Aspire 3 17.3"" FHD IPS Laptop PC Intel 11th Gen 2-Core i3-1115G4 Intel UHD Graphics 12GB RAM DDR4 256GB NVMe SSD HDMI WiFi AC BT RJ-45 Webcam Windows 10 Home w/ RE Accessories",0,4.6,(24)
"Acer Swift 3 Thin & Light Laptop | 14"" Full HD IPS 100% sRGB Display | AMD Ryzen 7 5700U Octa-Core Processor | 8GB LPDDR4X | 512GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Amazon Alexa | SF314-43-R2YY",579.99,4.5,(673)
"Acer 2022 Nitro 5 Gaming Laptop 15.6"" FHD IPS Display Intel 4-Core i5-10300H 32GB DDR4 1TB NVMe SSD 1TB HDD NVIDIA GeForce GTX 1650 4GB WiFi AX USB-C HDMI Backlit KB Windows 11 w/RE USB Drive",0,5.0,(3)
"Acer Chromebook 314, Intel Celeron N4000, 14"" Full HD Display, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Google Chrome, CB314-1H-C884",179.99,4.5,"(1,250)"
"Acer Swift 3 Intel Evo Thin & Light Laptop | 14"" FHD 100% sRGB | Intel Core i5-1240P | Intel Iris Xe Graphics | 8GB LPDDR4X | 512GB SSD | Killer Wi-Fi 6E AX1675 | Windows 11 Home | SF314-512-53L0",699.99,5.0,(1)
"Acer Aspire 5 A515-55-56VK, 15.6"" Full HD IPS Display, 10th Gen Intel Core i5-1035G1, 8GB DDR4, 256GB NVMe SSD, Intel Wireless WiFi 6 AX201, Fingerprint Reader, Backlit Keyboard, Windows 10 Home",0,4.5,"(1,686)"
"Acer 2022 Aspire 5 Laptop A515: AMD Ryzen 7 5700U Processor, 16GB DDR4 RAM, 1 TB PCIe NVMe SSD, 15.6"" Full HD IPS Display, WiFi 6, Backlit Keyboard, Windows 11",0,0,0
"Acer 2022 Aspire 5 15.6"" FHD IPS Laptop PC AMD 6-Core Ryzen 5 5500U Radeon Vega 7 Graphics 16GB RAM 1TB NVMe SSD USB-C WiFi AX RJ45 BT HDMI2.0 Backlit Keyboard Windows 10 Pro w/ RE USB Drive",0,4.5,(132)
"Acer Aspire 5 A515-57G-58R7 Slim Laptop | 15.6"" Full HD IPS | Intel Core i5-1240P | NVIDIA GeForce RTX 2050 | 8GB DDR4 | 512GB SSD | Wi-Fi 6 | Thunderbolt 4 | Fingerprint Reader | Backlit KB | Win 11",0,0,0
"Acer Swift 3 SF314-44-R3ZM Laptop | 14"" Full HD IPS | 100% sRGB | AMD Ryzen 5 5625U Hexa-Core Processor | AMD Radeon Graphics | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6E | Backlit Keyboard | Windows 11",0,0,0
"Acer Aspire 5 Slim Laptop, 15.6"" FHD IPS Micro-Edge Display, 11th Gen Core i3-1115G4, 8GB DDR4 RAM, 256 PCIe SSD, USB-C, HDMI, RJ45, WiFi 6, Keypad, 1-Year MS 365, Silver, Win 11",0,3.7,(7)
"Acer Aspire Vero 14"" IPS FHD Slim Laptop 2023 Newest, 12th Gen Intel 10-Core i5-1235U, 16GB DDR4 1TB SSD, Thunderbolt 4, Fingerprint Reader, Backlit Keyboard, Windows 11, 3in1 Accessories",629.99,4.6,(4)
"Acer Aspire 5 A517-52-713G, 17.3"" Full HD IPS Display, 11th Gen Intel Core i7-1165G7, Intel Iris Xe Graphics, 16GB DDR4, 512GB NVMe SSD, WiFi 6, Fingerprint Reader, Backlit Keyboard",0,4.5,(87)
"2022 Acer Predator Helios 300 Gaming Laptop, 15.6"" FHD IPS 165Hz 3ms, 12th Gen Intel 14-Core i7-12700H, GeForce RTX 3060 140W, 32GB DDR5, 2TB PCIe SSD, TB 4, WiFi 6, RGB, SPS HDMI 2.1 Cable, Win 11",0,4.2,(8)
"HP Pavilion Laptop, 15.6"" Full HD IPS Touchscreen, 10th Gen Intel Core i5-1035G1 Processor up to 3.60GHz, 12GB RAM, 512GB PCIe NVMe SSD, Backlit Keyboard, HDMI, Wireless-AC, Bluetooth, Windows 10 Home",745.99,4.5,663
"Acer 2022 Aspire 5 Laptop: Core i7-1255U, 16GB RAM, 512GB SSD, 15.6"" Full HD Touchscreen IPS Display, Backlit Keyboard, Windows 11",687.49,5.0,(1)
"HP 2022 Newest 15.6 HD Micro-Edge Laptop，8-Cores AMD Ryzen 7 5700U(up to 4.3GHz), 16GB DDR4 RAM, 1TB PCIe SSD, Full-Size KB, WiFi 6, Bluetooth 5.2, HDMI, Windows 11, Silver, w/ 3in1 Accessories",647.99,3.9,18
"HP Stream 14-inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode With Office 365 Personal For 1 Year (14-cb185nr, Royal Blue)",0,4.4,"1,930"
"HP 14 Laptop, AMD Ryzen 5 5500U, 8 GB RAM, 256 GB SSD Storage, 14-inch Full HD & WD 1TB Elements SE - Portable SSD, USB 3.0, Compatible with PC, Mac - WDBAYN0010BBK-WESN",476.52,4.5,802
"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0030nr, 2020 model, Indigo Blue)",154.99,4.5,595
"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Natural Silver - Mode 14-ek0033dx",585.00,4.2,12
"HP 15.6-inch Laptop, AMD Ryzen 7 5700U, 8 GB RAM, 256 GB SSD, HD Micro-Edge Display, Windows 11 Home, Thin & Portable, Long-Lasting Battery, Full-Size Keyboard, Wi-Fi 6 & Bluetooth (15-ef2025nr, 2022)",0,4.4,413
"HP Premium Laptop (2021 Latest Model), 14"" HD Touchscreen, AMD Athlon Processor, 8GB RAM, 192GB SSD, Long Battery Life, Online Conferencing, Natural Silver, Win 10 with 1 Year of Microsoft 365",399.00,4.3,239
"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",179.99,4.4,"2,905"
"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0010nr, Royal Blue)",197.50,4.2,"1,253"
"2022 HP Envy X360 15.6"" FHD Touchscreen 2-in-1 Laptop Intel i5-1135G7 Quad-Core Iris Xe Graphics 32GB RAM DDR4 1TB M.2 SSD Type-C WiFi 6 Backlit Keyboard with FP Reader Windows 11 Pro w/ 32GB USB",0,5.0,2
"HP 2022 Envy X360 2-in-1 Touch Screen Laptop, 15.6"" FHD IPS Display, AMD 6-Core Ryzen 5 5625U (Beat i7-1265U), 8GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, WiFi 6, SD Card Reader, Backlit KB, Win 11",0,0,0
"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen 4-Core Intel i5-1135G7 16GB DDR4 512GB NVMe SSD Iris Xe Graphics HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard Windows 10 Pro w/ 32GB USB",0,5.0,4
"HP Pavilion 15.6"" Touchscreen Laptop - AMD Ryzen 7 5825U - 1080p - Windows 11 Notebook 15-eh2085cl 16GB RAM 512GB SSD",667.49,4.4,42
"HP 2022 Envy X360 15.6"" FHD IPS Touchscreen 2-in-1 Laptop 12th Intel Core i7-1260P 12-Core Iris Xe Graphics 32GB DDR4 1TB SSD Thunderbolt 4 WiFi 6 Backlit KB FP Reader Win 10 Pro w/ RATZK 32GB USB",0,0,0
"HP 15-inch Touchscreen Laptop, AMD Ryzen 3 3250U, 8 GB RAM, 256 GB SSD, Windows 10 Home in S Mode (15-ef1020nr, Natural Silver)",404.00,4.6,470
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Space Gray AppleCare","1,628.00",0,0
"Apple MacBook Pro 15 inches Laptop Intel Quad Core i7 2.8GHz (MD831_BTO) Retina Display, 16GB Memory, 768GB Solid State Drive (Renewed)",0,3.8,14
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Silver AppleCare","1,378.99",0,0
"Apple MacBook Pro 16"" with Liquid Retina XDR Display, M1 Max Chip with 10-Core CPU and 24-Core GPU, 32GB Memory, 512GB SSD, Space Gray, Late 2021","3,099.00",5.0,2
"Apple MacBook Air 13.3&quot; with Retina Display, M1 Chip with 8-Core CPU and 7-Core GPU, 16GB Memory, 1TB SSD, Space Gray, Late 2020","1,599.00",2.8,4
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Starlight AppleCare","1,378.99",0,0
"Apple MacBook Pro 14"" with Liquid Retina XDR Display, M1 Max Chip with 10-Core CPU and 24-Core GPU, 32GB Memory, 512GB SSD, Space Gray, Late 2021","2,899.00",5.0,2
"2022 ASUS TUF Dash F15 Gaming Laptop, 15.6"" FHD 144Hz, 12th Gen Intel 10-Core i7-12650H, GeForce RTX 3070, 8GB DDR5, 512GB PCIe SSD, VR Ready, Thunderbolt 4, WiFi 6, RGB, SPS HDMI 2.1 Cable, Win 11","1,339.99",3.5,3
"Apple 2021 MacBook Pro (14-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray AppleCare+ for 14-inch MacBook Pro","2,478.00",0,0
"Apple 2021 MacBook Pro (14-inch, M1 Max chip with 10‑core CPU and 32‑core GPU, 32GB RAM, 1TB SSD) - Space Gray Z15H00107","3,209.94",4.5,5
"Apple 2021 MacBook Pro (16-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 32GB RAM, 512GB SSD) - Space Gray Z14V0016E","2,889.99",4.9,30
"Apple MacBook Pro 16"" with Liquid Retina XDR Display, M1 Pro Chip with 10-Core CPU and 16-Core GPU, 32GB Memory, 2TB SSD, Space Gray, Late 2021","3,499.00",2.5,3
"Apple MacBook Pro 14"" with Liquid Retina XDR Display, M1 Max Chip with 10-Core CPU and 32-Core GPU, 64GB Memory, 1TB SSD, Space Gray, Late 2021","3,699.00",0,0
"Apple MacBook Pro 16"" with Liquid Retina XDR Display, M1 Pro Chip with 10-Core CPU and 16-Core GPU, 32GB Memory, 1TB SSD, Silver, Late 2021","3,099.00",0,0
"GIGABYTE AERO 15-X9-RT5W Thin+Light Performance Laptop, 15.6 144Hz FHD IPS Display, GeForce RTX 2070, Intel Core i7-8750H, 16GB DDR4, 1TB NVMe SSD, Up to 8-hrs Battery (AERO 15-X9-RT5W)","2,599.00",3.0,6
"ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01",0,4.3,"7,918"
"Acer Aspire Vero AV15-51-7617 Green PC | 15.6"" FHD IPS 100% sRGB-Display | 11th Gen Intel Core i7-1195G7 | Intel Iris Xe Graphics | 16GB DDR4 | 512GB NVMe SSD | Wi-Fi 6 | PCR Materials | Vero-Sleeve",0,4.5,273
"GIGABYTE AORUS 15P YD - 15.6"" FHD IPS Anti-Glare 240Hz, Intel Core i7, NVIDIA GeForce RTX 3080 Laptop GPU 8GB GDDR6, 32GB Memory, 1TB SSD, Win10 Home, Gaming Laptop (AORUS 15P YD-73US244SH)",0,3.5,7
"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","1,193.93",4.6,"3,601"
"Apple 2022 10.9-inch iPad (Wi-Fi, 64GB) - Blue (10th Generation)",429.00,4.7,"1,120"
"Apple MacBook Air 13.3"" with Retina Display, 1.1GHz Quad-Core Intel Core i5, 8GB Memory, 256GB SSD, Gold (Early 2020)",0,4.1,67
"Apple 15.4"" MacBook Pro Retina Display, Touch Bar, 2.2GHz ,Intel Core i7 Six-Core, 16GB RAM, 256GB SSD - Silver (Renewed)",780.00,4.3,755
"MSI Pulse GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 512GB SSD, Win10, Black (11UGK-001)","1,388.00",4.6,"3,314"
"GIGABYTE AORUS 17 WA-7US1130SH 17"" Thin Bezel 144Hz FHD IPS LCD, i7-9750H, RTX 2060 GDDR6 6GB, 16GB DDR4 RAM, M.2 PCIe 512GB SSD, Windows 10 Home, Extreme Gaming Laptop",0,4.4,64
"HP 15 Business Laptop, 15.6"" FHD Micro-Edge, AMD 6-Core Ryzen 5 5500U (Beat i7-10850H), 8GB RAM, 512GB PCIe SSD, USB-C, HDMI, Webcam, KeyPad, SD Card Reader, SPS HDMI Cable, Spruce Blue, Win 11",0,3.0,2
"Lenovo - 2021 - IdeaPad Gaming 3 - Laptop Computer - 15.6"" FHD Display -120Hz - AMD Ryzen 5 5600H - 8GB RAM - 256GB Storage - NVIDIA GeForce GTX 1650 - Windows 11 Home",636.00,4.4,"1,286"
"GIGABYTE AORUS 5 KE4: 15.6"" Thin Bezel FHD 1920x1080 IPS-Level Display, Intel Core i7-12700H, NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6, 16GB DDR4 RAM, 1TB SSD, Win11 Home (AORUS 5 KE4-72US314SH)",0,0,0
"MSI GS75 Stealth Gaming Laptop: 17.3"" 240Hz Display, Intel Core i7-10875H, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB NVMe SSD, Win10 Pro, Black (10SE-620)",0,4.4,234
"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro",582.88,4.5,332
"Acer Swift X SFX14-42G-R607 Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 7 5825U | NVIDIA RTX 3050 Ti Laptop GPU | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Backlit KB | Windows 11",984.99,4.4,656
"HP Newest 2022 15.6in FHD Business Laptop, AMD Ryzen 5 5500U 6 core CPU (Beat i7-1160G7, up to 4GHz), 16GB RAM, 512GB PCIe NVMe SSD, AMD Radeon Graphics, WiFi, Windows 11, Blue + Generic Accessories",501.58,4.2,340
"MSI Katana GF66 15.6"" 144Hz FHD Gaming Laptop: Intel Core i7-12650H RTX 3050 Ti 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, High-ResoluTion Audio, Cooler Boost 5, Win11 Home: Black 12UD-436","1,039.99",4.5,"1,527"
"2022 Lenovo IdeaPad 5i Laptop 15.6"" FHD IPS Touchscreen 12th Intel i7-1255U 10-Core Iris Xe Graphics 16GB DDR4 1TB SSD WiFi 6 Fingerprint Sensor Backlit Keyboard Windows 10 Pro w/ RATZK 32GB USB",0,5.0,1
"2022 Lenovo Thinkbook 15 Gen 4 Laptop 15.6"" FHD IPS 300 nits 10-Core 12th Intel i7-1255U 16GB DDR4 1TB NVMe SSD Iris Xe Graphics Backlit KB FP Reader WiFi 6 Thunderbolt 4 Win 10 Pro w/ 32GB USB",0,0,0
"Lenovo 2022 Thinkbook 15 Gen 4 Laptop 15.6"" FHD Touch IPS 10-Core Intel i7-1255U 16GB DDR4 512GB NVMe SSD Iris Xe Graphics HDMI WiFi AX RJ45 Backlit Fingerprint Thunderbolt 4 Windows 10 Pro w/ RE USB",0,5.0,4
"Lenovo ThinkPad P1 Gen 5, Intel Core i9-12900H, 14C, 16.0"" WQXGA (2560x1600) IPS 500nits, 64GB DDR5 RAM, 2TB PCIe NVMe SSD, NVIDIA GeForce RTX 3080 Ti, Backlit KYB, Fingerprint Reader, Windows Pro",0,5.0,1
"Lenovo IdeaPad S150 (81VS0001US) Laptop, 14"" HD Display, AMD A6-9220e Upto 2.4GHz, 4GB RAM, 64GB eMMC, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home, Silver",169.98,3.9,"1,584"
"Lenovo 2022 Yoga 7i 2-in-1 Laptop 16"" 2.5K Touchscreen Intel EVO Platform 12th Core i7-1260P Iris Xe Graphics 16GB LPDDR5 1TB SSD WiFi 6E Thunderblt4 HDMI Backlit Fingerprint Windows 11 Pro w/ RE USB",0,4.6,5
"Lenovo V14 G2 ITL 82KA00KNUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black",557.03,1.0,1
"2022 Lenovo ThinkPad T15 Gen 2 15.6"" FHD IPS Laptop Intel i7-1165G7 Intel Iris Xe Graphics 16GB DDR4 512GB NVMe SSD Fingerprint Reader Backlit KB Thunderbolt 4 WiFi 6E Windows 10 Pro w/ 32GB USB",0,0,0
"Lenovo Flex 5i - 14.0"" FHD Touch Display - Intel Core i7-1165G7 - 12GB DDR4 RAM - 512GB M.2 NVMe SSD - Intel Iris Xe Graphics - Windows 11 Home - Graphite Grey",767.99,4.8,13
"Lenovo Ideapad 3 14"" Laptop - Intel Pentium Silver N5030 - 4GB Memory - 128GB SSD - Platinum Grey",189.00,4.1,61
"Lenovo 2022 Ideapad 1i 14.0"" HD Laptop, Intel Pentium Silver N5030 Processor, 4GB RAM, 128GB eMMC TLC SSD, Intel HD Graphics, HD Webcam, Gray, Windows 11 S, 128GB SnowBell USB Card",199.00,4.2,5
"Lenovo Slim 7i 14"" Touchscreen Intel Evo Platform Laptop - 12th Gen Intel Core i7-1260P - 2880 x 1800 400-Nits Display 16GB LPDDR5 1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® TLC 82SX0002US",0,5.0,2
"Lenovo IdeaPad 3 14"" FHD Laptop, 11th Gen Intel 4-Core i7-1165G7, Intel Iris Xe Graphics, 12GB RAM, 512GB PCIe SSD, FP Reader, Webcam, USB-C, HDMI, SD Card Reader, WiFi 6, SPS HDMI Cable, Win 11 Home",0,5.0,1
"Lenovo - IdeaPad 3 15"" Laptop - Intel Core i3-1005G1-8GB Memory - 256GB SSD - Platinum Grey - 81WE011UUS",0,4.6,821
"Lenovo - IdeaPad 3 15"" HD Touch Screen Laptop - Intel Core i3-1115G4 - Intel UHD Graphics - 8GB Memory - 256GB SSD - Platinum Grey",0,4.2,136
"Lenovo ThinkPad E15 G2 20TDS00B00 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Glossy Black - Windows 10 Pro - Intel Iris",0,4.1,17
"EXCaliberPC 2022 MSI Vector GP76 12UH-297 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080 8GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop","2,699.00",5.0,3
"EXCaliberPC 2022 MSI Katana GF76 11UD-663 (i7-11800H, 16GB RAM, 512GB NVMe SSD, RTX 3050Ti 4GB, 17.3"" 144Hz FHD, Windows 11) Gaming Laptop","1,149.00",0,0
"EXCaliberPC 2022 MSI Raider GE66 12UHS-236 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 240Hz, Windows 11) Gaming Laptop","2,649.00",0,0
"2022 MSI Stealth 15M B12UE-040 (i7-1260P, 32GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 144Hz, Windows 11 Pro) Gaming Laptop","1,679.00",2.5,2
"EXCaliberPC 2022 MSI GS66 Stealth 11UE-662 (i7-11800H, 16GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 240Hz, Windows 11) Gaming Laptop","1,749.00",0,0
"2022 MSI Vector GP66 12UHSO-673 Pro Extreme (i9-12900H, 64GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop","3,419.00",5.0,1
"2022 MSI Vector GP76 12UE-270 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop","1,679.00",5.0,3
"EXCaliberPC 2022 MSI Stealth GS77 12UHS-083 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" QHD 240Hz, Windows 11 Pro) Gaming Laptop","2,699.00",5.0,1
"EXCaliberPC 2022 MSI Raider GE76 12UHS-255 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" QHD 240Hz, Windows 11) Gaming Laptop","3,649.00",5.0,3
"2022 ASUS ZenBook Pro 15 OLED UM535QE-XH91T Enthusiast (AMD Ryzen 9 5900HX, 16GB RAM, 1TB NVMe SSD, RTX 3050Ti 4GB, 15.6"" FHD, Windows 11 Pro) Touchscreen Laptop","1,679.00",3.4,3
"EXCaliberPC 2021 MSI Creator Z16 A11UET-254 (i9-11900H, 32GB RAM, 2TB NVMe SSD, RTX 3060 6GB, 16"" QHD+ 120Hz, Windows 10 Pro) Content Creation Laptop","2,699.00",0,0
"2022 ASUS ROG Strix Scar 15 G533ZX-XS96 Pro Extreme (i9-12900H, 32GB RAM, 4TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 240Hz 3ms, Windows 11 Pro) Gaming Notebook","4,095.00",5.0,3
"EXCaliberPC 2022 ASUS ROG Zephyrus G15 GA503RM-G15.R93060 (AMD Ryzen 9 6900HS, 16GB RAM, 512GB NVMe SSD, RTX 3060 6GB, 15.6"" WQHD 165Hz, Windows 11) Gaming Notebook - Eclipse Grey","1,499.99",0,0
"EXCaliberPC 2021 MSI Creator 15 A11UH-631 (i7-11800H, 16GB RAM, 1TB NVMe SSD, RTX 3080 8GB, 15.6"" 4K UHD, Windows 10 Pro) Content Creation Laptop","2,499.00",0,0
"EXCaliberPC 2021 MSI Creator 15 A11UH-492 (i7-11800H, 16GB RAM, 1TB NVMe SSD, RTX 3080 8GB, 15.6"" 4K UHD, Windows 10 Pro) Content Creation Laptop","2,399.00",0,0
"EXCaliberPC 2022 ASUS ROG Zephyrus G14 GA402RK-G14.R96800 (AMD Ryzen 9 6900HS, 16GB RAM, 1TB NVMe SSD, AMD Radeon RX 6800S, 14"" WQXGA 120Hz, Windows 11) Gaming Notebook - Moonlight White","1,649.00",5.0,1
"ASUS ZenBook 14X OLED Space Edition Laptop, 14” 2.8K 16:10 OLED Touch Display, Intel Core i9-12900H CPU, 32GB RAM, 1TB SSD, Windows 11 Pro, ZenVision Display, UX5401ZAS-XS99T",0,4.4,40
"ASUS ZenBook 14 Ultra-Slim Laptop 14” FHD Display, AMD Ryzen 7 5800H CPU, Radeon Vega 7 Graphics, 16GB RAM, 1TB PCIe SSD, NumberPad, Windows 11 Pro, Pine Grey, UM425QA-EH74",0,4.3,64
"ASUS ROG Strix G15 Gaming Laptop Advantage Edition, 15.6"" 165Hz QHD (2560 x 1440), 8 Cores AMD Ryzen 9 5980HX, Radeon RX 6800M, RGB Backlit Keyboard, WiFi 6, IR Sensor, 16GB RAM, 512GB PCIe SSD","1,298.49",5.0,1
"Zenbook Pro 14 Duo OLED 14.5” 2.8K OLED Touch, 120Hz Refresh Rate, ScreenPad Plus, Intel Evo Platform, i7-12700H CPU, 32GB RAM, 1TB SSD, Windows 11 Home, Tech Black, UX8402ZA-DB76T",0,3.8,27
"ASUS ExpertBook B5 Thin & Light Flip Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402FBA-XVE75T",0,3.9,53
"ASUS ROG Flow X13 Ultra Slim 2-in-1 Gaming Laptop, 13.4” 120Hz FHD+ Display, GeForce GTX 1650, AMD Ryzen 9 5900HS, 16GB LPDDR4X, 1TB PCIe SSD, Wi-Fi 6, Windows 10 Home, GV301QH-DS96","1,149.00",4.3,91
"ASUS VivoBook S 14 OLED Slim Laptop, 14” 2.8K 16:10 Display, Intel Evo Platform, Intel Core i7-12700H CPU, 16GB RAM, 512GB SSD, Windows 11 Home, Indie Black, K3402ZA-DB74",878.88,3.5,4
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3 OLED NanoEdge, Intel Evo Platform i5-1135G7, 8GB LPDDR4X RAM, 256GB SSD, Thunderbolt 4, Wi-Fi 6, Windows 11 Home, AI Noise-Cancellation, Pine Grey, UX325EA-DH51",0,4.4,100
