Title,Brand,Screen_Size,Ram,Rating,Disk_size,Price_dollar,Price_npr
"REPOWER REPAIR REFURBISH REUSE Samsung Chromebook 2 XE500C12-K02US 11.6 Inch Laptop (Intel Celeron 2.16 ghz, 4 GB, 16 GB SSD, Silver)",REPOWER REPAIR REFURBISH REUSE,11.0,4.0,0.0,16.0,54.98,7296.3958
"HP 2022 14"" HD Display Laptop, AMD Ryzen 3-3250U, 16GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, True Vision HD Camera, Bluetooth, Windows 11 S, Silver, 32GB Snow Bell USB Card",HP,14.0,8.0,4.4,256.0,399.0,52951.29
"Dell XPS 15 9520 Laptop (2022) | 15.6"" 4K Touch | Core i9 - 1TB SSD - 32GB RAM - 3050 Ti | 14 Cores @ 5 GHz - 12th Gen CPU Win 11 Home",Dell,15.6,32.0,0.0,1000.0,2373.96,315048.2316
"Dell Inspiron 15 Touchscreen Laptop 2022 Newest, 15.6"" FHD Display, 11th Gen Intel Core i7-1165G7 (up to 4.7 GHz), 16GB RAM, 1TB PCIE SSD, Webcam, Bluetooth 5, HDMI, Windows 11, Black",Dell,15.6,16.0,4.0,1024.0,615.0,81616.65000000001
Dell Inspiron 15 3000 15.6-inch Full HD 11th Gen Intel Core i5-1135G7 12GB 256GB SSD Laptop,Dell,15.6,12.0,4.2,256.0,409.0,54278.39000000001
"Dell Latitude 7000 7420 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD - Carbon",Dell,14.0,16.0,0.0,256.0,1573.99,208884.2129
"2022 Dell Inspiron i7620 7000 Series 2-in-1 Laptop 16"" FHD+ Touchscreen 12-Core 12th Intel i7-1260P Iris Xe Graphics 64GB DDR4 2TB NVMe SSD Thunderbolt 4 Wi-Fi 6E Backlit KB w/ FP Windows 11 Pro",Dell,16.0,64.0,0.0,2048.0,1899.0,252016.29
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3” OLED NanoEdge, Intel Evo Platform i7-1165G7, 16GB, 512GB SSD, NumberPad, Thunderbolt 4, Wi-Fi 6, Windows 11 Pro, AI Noise-Cancellation, Pine Grey, UX325EA-XH74",ASUS,13.3,16.0,4.5,512.0,1079.99,143325.47290000002
"ASUS Newest Flip 2-in-1 14"" FHD Touchscreen Chromebook Laptop, Intel Core m3-8100Y(up to 3.4 GHz), 320GB Space(64GB eMMC+256GB Card), 8GB RAM, Webcam, WiFi, Chrome OS, Silver+JVQ MP",ASUS,14.0,8.0,2.5,320.0,319.0,42334.490000000005
"ASUS L410 MA-DB04 Ultra Thin Laptop, 14” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, NumberPad, Windows 10 Home in S Mode, Star Black",ASUS,14.0,4.0,4.3,128.0,172.38,22876.5498
"ASUS ZenBook 13 OLED Ultra-Slim Laptop, 13.3” FHD NanoEdge Bezel Display, AMD Ryzen 7 5700U, 8GB LPDDR4X RAM, 512GB PCIe SSD, NumberPad, Wi-Fi 5, Windows 11 Home, Pine Grey, UM325UA-DH71",ASUS,13.3,8.0,4.6,512.0,651.0,86394.21
"ASUS L510 15.6"" Ultra Thin Laptop Computer, Quad-Core Intel Pentium Silver N5030, 4GB DDR4 RAM, 128GB eMMC, 802.11AC WiFi, Bluetooth, USB-C, 1 Year Office 365, Black, Windows 11 S, iPuzzl HDMI Cable",ASUS,15.6,4.0,4.7,128.0,239.99,31849.072900000003
"ASUS TUF Gaming A15 (2022) Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 7 6800H CPU, GeForce RTX 3060 GPU, 16GB DDR5 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, Mecha Gray, FA507RM-ES73",ASUS,15.6,16.0,4.5,512.0,1099.0,145848.29
"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” 4K Touch Display, Intel Core i9-12900H, 32GB RAM, 1TB SSD, GeForce RTX 3070 Ti, ScreenPad Plus, Windows 11 Pro, Celestial Blue, UX582ZW-XB99T",ASUS,15.6,32.0,4.8,1024.0,2999.99,398128.6729
"ASUS VivoBook Pro 14 OLED Laptop, 14” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, M6400RC-EB74",ASUS,14.0,16.0,4.5,1024.0,1199.99,159250.6729
Samsung Galaxy Book Ion 13.3” Laptop| QLED Display and Intel Core i7 Processor | 8GB Memory | 512GB SSD | Long Battery Life and Windows 10 Operating System | (NP930XCJ-K01US),SAMSUNG,13.3,8.0,4.5,512.0,741.99,98469.49290000001
"SAMSUNG Galaxy Book Pro 15.6"" Laptop Computer, Intel Evo Platform Intel 11th Gen Core i7-1165G7 Up to 4.7 GHz, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Win 10, Mystic Blue w/ Accessories",SAMSUNG,15.6,16.0,4.3,1024.0,1299.99,172521.6729
"Samsung Chromebook 4 + (2021 Model) 15.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 32GB| Wi-Fi -(XE350XBA-KA1US)",SAMSUNG,15.6,4.0,4.2,32.0,265.89,35286.2619
"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",SAMSUNG,11.6,2.0,4.4,16.0,86.93,11536.480300000001
"Dell Inspiron 2-in-1 Touch Screen Laptop, 14"" FHD+ IPS, AMD 6-Core Ryzen 5 5625U (Beat i7-1265U), 16GB RAM, 1TB PCIe SSD, WiFi 6, Backlit, FP Reader, SPS HDMI Cable, Pebble Green, Win 11",Dell,14.0,16.0,0.0,1024.0,699.99,92895.6729
"Dell Inspiron 15 Laptop (2021 Latest Model), 15.6"" FHD Touchscreen, 10th Gen Intel Core i5-1035G1 Processor, 16GB RAM, 256GB PCIe SSD, Webcam, HDMI, Bluetooth, WiFi, Windows 10 Home, Black",Dell,15.6,16.0,4.6,256.0,531.16,70490.2436
"2022 Newest Dell Inspiron 3000 Premium Laptop, 15.6 FHD Display, Intel Core i5-1135G7, 16GB DDR4 RAM, 1TB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Windows 11 Home, Black",Dell,15.6,16.0,4.1,1024.0,564.0,74848.44
New Dell Latitude 3520 Laptop - i3-1005G1 - 128GB SSD - 8GB RAM - w/Free pre-Installed Office Professional Software / Windows 11 Pro,Dell,15.6,8.0,5.0,128.0,559.99,74316.27290000001
"Dell 2022 Newest Inspiron 3510 Laptop, 15.6 HD Display, Intel Celeron N4020 Processor, 8GB DDR4 RAM, 128GB PCIe SSD, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",Dell,15.6,8.0,4.3,128.0,209.0,27736.390000000003
"Dell Inspiron 15 3000 3510 Laptop, 15.6"" Anti-Glare LED-Backlit Narrow Border Display, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 128GB PCIe SSD, WiFi,Bluetooth, Black, Windows 11",Dell,15.6,4.0,4.1,128.0,319.99,42465.8729
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touchscreen, Intel Pentium Silver N5030 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, Light Grey, Fingerprint, J401MA-ES21T",ASUS,14.0,4.0,4.3,128.0,349.99,46447.172900000005
"ASUS Chromebook CX1 Laptop, 17.3"" Widescreen Thin HD+ Display, Intel Celeron N4500, Intel UHD Graphics, 4GB RAM, 64GB eMMC, Chrome OS, Mineral Gray, TWE 4-Port USB Hub 3.0",ASUS,17.3,4.0,4.4,64.0,249.99,33176.172900000005
"ASUS Zenbook 2-in-1 Laptop, 15.6 inch FHD Touchscreen, AMD Ryzen 7 5700U Processor (Beats i9-10885H), NVIDIA GeForce MX450, Backlit KYB, Harman/Kardon, Wi-Fi Master, Win 11 (8GB RAM | 1TB PCIe SSD)",ASUS,15.6,8.0,0.0,1024.0,799.0,106035.29000000001
"ASUS VivoBook 15 Laptop, 15.6"" Display, AMD Ryzen 5 4600H CPU, AMD Radeon GPU, 8GB RAM, 256GB SSD, Windows 11 Home, Quiet Blue, M1502IA-AS51",ASUS,15.6,8.0,4.2,256.0,549.99,72989.1729
"ASUS VivoBook 15.6"" FHD Touchscreen Laptop 2022 Newest, Intel Core i3-1115G4 Up to 4.1GHz (Beat i5-1035G4), 8GB RAM, 256GB SSD, Fingerprint,Intel UHD Graphics, Windows 10",ASUS,15.6,8.0,4.3,128.0,389.6,51703.816000000006
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black",Lenovo,11.6,4.0,4.4,64.0,136.89,18166.671899999998
"SAMSUNG 2022 Galaxy Book Odyssey 15.6"" FHD Laptop Computer, Intel Quard-Core i7 11600H, 16GB DDR4 RAM, 1TB PCIe SSD, GeForce RTX 3050 Ti, WiFi 6, BT 5.1, Backlit KB, Fingerprint Reader, Windows 11",SAMSUNG,15.6,16.0,4.4,1024.0,1136.98,150888.6158
"SAMSUNG 14"" Galaxy Book2 Business Laptop Computer, i7P / 32GB / 1TB, Windows 11 PRO, 12th Gen Intel vPro 28W Processor w/ Enhanced Security, 2022 Model, ‎NP641BEF-KA3US, Graphite",SAMSUNG,14.0,16.0,5.0,1024.0,2450.0,325139.5
"SAMSUNG [Windows 11] Galaxy Book Business Laptop, 15.6"" FHD Touchscreen, Intel Quard-Core i7 1165G7 up to 4.7GHz, 16GB LPDDR4X RAM, 512GB PCIe SSD, WiFi 6, Bluetooth, Type-C, Mystic Silver",SAMSUNG,15.6,16.0,3.9,512.0,749.0,99399.79000000001
"SAMSUNG Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 13.3"" AMOLED Screen 11th Gen Intel Core i7 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",SAMSUNG,13.3,8.0,4.4,512.0,750.0,99532.5
"2020 Samsung Chromebook 4 Laptop Computer 11.6"" HD Display, Intel Celeron N4000 Processor, 4GB RAM, 32GB eMMC, HD Webcam, Intel HD Graphics, Chrome OS, Platinum Titan, 32GB Snow Bell USB Card",SAMSUNG,11.6,4.0,4.6,32.0,139.0,18446.690000000002
"Dell Inspiron 3000 Laptop (2022 Latest Model), 15.6"" FHD Display, AMD Ryzen 3 3250U Processor, AMD Radeon Vega 3 Graphics, 16GB RAM, 512GB SSD, Fingerprint Reader, Webcam, HDMI, Bluetooth, WiFi, Win11",Dell,15.6,16.0,3.7,512.0,539.0,71530.69
"2022 HP Stream 14in laptop, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 192GB storage(64GB eMMC+64GB card),HDMI,WiFi,Webcam,Bluetooth,1-Year Microsoft 365,Win10 S,Indigo Blue|NoCo bundle",HP,14.0,4.0,4.4,64.0,269.95,35825.0645
"Dell 2023 Newest Inspiron 3000 15.6"" FHD Touchscreen Laptop, Intel i5-1135G7 Up to 4.2GHz, Beat i7-1060G7, 16GB DDR4 RAM, 512GB PCIe SSD, SD Card Reader, Webcam, HDMI, Windows 11 Home, Black",Dell,15.6,16.0,3.8,512.0,599.9,79612.729
"Dell Inspiron 3511 Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1135G7 (Beats Intel i7-1065G7), 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, HDMI, Wi-Fi, Windows 11 Home, Black",Dell,15.6,32.0,5.0,1024.0,659.0,87455.89
"Dell XPS 17 9720 Laptop17.0-inch UHD+ (3840 x 2400) Touchscreen Display, Intel Core i9-12900HK, 32GB Memory, 1TB SSD, NVIDIA GeForce RTX 3060, Intel Killer Wi-Fi 6, Windows 11 Pro - Silver",Dell,17.0,32.0,4.0,1024.0,3699.0,490894.29000000004
"Dell XPS 17 9710, 17 inch FHD+ Laptop - Intel Core i7-11800H,16GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11  Home + 1  Year Premium Support  - Platinum Silver",Dell,17.0,16.0,3.9,1024.0,1795.0,238214.45
"asus Chromebook 14'' FHD Touchscreen 2 in 1 Thin, Light Laptop, Intel Core M3-8100Y (Up to 3.4GHz), 8GB RAM, 128GB Storage(64GB eMMC+64GB Micro SD), Wi-Fi 6, Webcam, Zoom Meeting, Chrome OS, Silver",ASUS,14.0,8.0,4.7,128.0,309.0,41007.39
"ASUS ROG Zephyrus G15 Ultra Slim Gaming Laptop, 15.6” 165Hz QHD Display, GeForce RTX 3080, AMD Ryzen 9 5900HS, 16GB DDR4, 1TB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Gray, GA503QS-BS96Q",ASUS,16.6,16.0,4.2,1.0,1749.99,232241.1729
"ASUS TUF Gaming F15 Laptop, 15.6""  144Hz FHD IPS-Type Display, Intel Core i7-11800H Processor, GeForce RTX 3050 Ti, 16GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506HEB-IS73",ASUS,15.6,16.0,4.4,512.0,1045.81,138789.4451
"Asus Student Laptop, 12 inch IPS Anti-Glare Eye-Care HD Display, Intel Celeron N4500, Military-Grade Durability, Wi-Fi 6, Long Battery Life, Windows 10 Pro (4GB RAM | 256GB SSD), (BR1100CKA-XS04)",ASUS,12.0,4.0,4.2,256.0,189.0,25082.190000000002
"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB SSD, Thunderbolt 3, Wi-Fi 6, Windows 10, AI Noise-Cancellation, Dreamy White, S433EA-DH51",ASUS,14.0,8.0,4.4,512.0,778.61,103329.3331
"ASUS VivoBook 14"" FHD Laptop 2022 Newest, Intel Core i3-1115G4 Up to 4.1GHz (Beat i5-1035G4), 20GB RAM, 1TB SSD, Fingerprint,Intel UHD Graphics, Windows 11 + 3 in 1 Accessories",ASUS,14.0,20.0,3.8,128.0,427.99,56798.5529
"ASUS TUF Gaming A15 Gaming Laptop, 15.6"" FHD IPS 144Hz, AMD 6-Core Ryzen 5 4600H (Beat i7-10750H), GeForce GTX 1650, 16GB RAM, 512GB PCIe SSD, USB-C, RJ45, WiFi 6, Backlit, SPS HDMI Cable, Win 11",ASUS,15.6,16.0,0.0,512.0,689.99,91568.57290000001
"Asus 2022 14'' HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Flash Memory, Graphics 500, Webcam, Stereo Speakers, Black, Windows 11S, 32GB Snowbell USB Card",ASUS,14.0,4.0,4.0,64.0,169.0,22427.99
"ASUS Laptop L210 11.6” Ultra Thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Storage, Windows 10 Home in S Mode with One Year of Office 365 Personal, L210MA-DB02,Star Black",ASUS,11.6,4.0,4.2,64.0,122.5,16256.975
"ASUS 2022 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC , Webcam, Intel HD Graphics 500, Bluetooth, Windows 11 S, Rose Gold, 128GB SnowBell USB Card",ASUS,14.0,4.0,4.4,64.0,229.0,30390.59
"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Celeron Processor N4020, 4GB, 32GB, Wi-Fi - Platinum Titan (XE310XBA-KC1US)",SAMSUNG,11.6,4.0,4.0,32.0,122.8,16296.788
"Samsung Notebook 9 15"" FHD Intel i7-7500U 3.5GHz 8GB 256GB SSD Webcam Bluetooth Windows 10 Iron Silver",SAMSUNG,15.0,8.0,4.1,256.0,624.95,82937.11450000001
"SAMSUNG Chromebook Plus (WiFi + LTE Verizon) Chrome OS 12.2"" HD Touchscreen Intel Celeron 3965Y 4GB RAM 32GB eMMC - XE525QBB-K01US (Stealth Silver)",SAMSUNG,12.2,4.0,4.1,1.0,189.99,25213.572900000003
"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel® Celeron® Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",SAMSUNG,15.6,4.0,4.4,64.0,234.0,31054.140000000003
"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 512GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Dell,15.6,32.0,4.9,512.0,520.0,69009.2
"Newest Dell Inspiron 7000 Business Laptop, 13.3"" UHD 4K IPS Touchscreen, Intel Core i7 Quad-Core Processor, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",Dell,13.3,16.0,0.0,1024.0,899.0,119306.29000000001
"2021 Newest Dell Inspiron 15 3000 Business Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TB PCIE SSD, Online Meeting Ready, Webcam, Wi-Fi, HDMI, Windows 10 Pro, Black",Dell,15.6,16.0,3.8,1024.0,599.0,79493.29000000001
"Dell Latitude 7000 7430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) 1.60 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Carbon Fiber - TAA",Dell,14.0,16.0,0.0,512.0,973.0,129126.83
"Dell Inspiron 15 3000 3511 Laptop Computer, 15.6"" FHD Touchscreen, 11th Gen Intel Quad-Core i5-1135G7, 16GB RAM, 1TB PCIe SSD, Numeric Keypad, Windows 11 Home (S Mode), Wi-Fi, Webcam, HDMI, w/Battery",Dell,15.6,16.0,5.0,1024.0,639.0,84801.69
"Dell Inspiron 15 3511 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, UHD Graphics, Windows 11 Home - Carbon Black",Dell,15.6,8.0,4.1,256.0,410.9,54530.539
"ASUS 2022 Newest Military-Grade Student Laptop, 11.6'' HD Certified Eye-Care Display, Intel Dual-Core Processor, 4GB RAM, Ethernet Port, Keyboard, USB Type-C, Win10 Pro (256GB Storage) (BR1100)",ASUS,11.6,4.0,4.4,256.0,188.99,25080.862900000004
"ASUS BR1100 Laptop, 11.6"" HD Anti-Glare Touchscreen Display, Intel Celeron N4500, 4GB RAM, 64GB Storage, MIL-STD 810H Durability, TPM 2.0, Windows 10 Pro, Dark Grey, Stylus Included, BR1100FKA-502YT",ASUS,11.6,4.0,4.4,64.0,151.0,20039.210000000003
"ASUS VivoBook 16X Laptop, 16” WUXGA (1920 x 1200) 16:10 Display, AMD Ryzen 5 5600H CPU, AMD Radeon Vega 7 Graphics, 16GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, M1603QA-ES54",ASUS,16.0,16.0,4.0,512.0,699.99,92895.6729
"ASUS ZenBook 14 Ultra-Slim Laptop 14” FHD Display, AMD Ryzen 5 5600H CPU, Radeon Vega 7 Graphics, 8GB RAM, 512GB PCIe SSD, NumberPad, Windows 11 Home, Pine Grey, UM425QA-EH51",ASUS,14.0,8.0,4.2,512.0,588.0,78033.48000000001
"ASUS VivoBook 15X OLED Laptop, 15.6 inch OLED Display, AMD Ryzen 5 5600H CPU, AMD Radeon GPU, 8GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, M1503QA-ES52",ASUS,15.6,8.0,4.7,512.0,748.9,99386.519
"ASUS Chromebook C403 Rugged & Spill Resistant Laptop, 14.0"" HD, 180 Degree, Intel Celeron N3350 Processor, 4GB RAM, 32GB eMMC, MIL-STD 810G Durability, Dark Blue, Education, Chrome OS, C403NA-WS42-BL",ASUS,14.0,4.0,4.3,32.0,142.0,18844.82
"ASUS VivoBook 17X Laptop, 17.3 inch FHD Display, Intel Core i7-12700H CPU, Intel Iris Xe Graphics, 16GB RAM, 1TB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, K1703ZA-DS76",ASUS,17.3,16.0,4.5,1024.0,999.99,132708.6729
"SAMSUNG 13.3"" Galaxy Chromebook Laptop Computer w/ 256GB Storage, 8GB RAM, 4K AMOLED Touchscreen Display, HD Intel Core I-5 Processor, Ultra Slim, US Warranty, Fiesta Red",SAMSUNG,13.3,8.0,4.2,256.0,978.97,129919.10870000001
"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 13.3"" AMOLED Screen 11th Gen Intel Core i7 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Silver",SAMSUNG,13.3,8.0,4.2,512.0,699.99,92895.6729
"Samsung Galaxy Book Flex 13.3” Laptop|QLED Display and Intel Core i7 Processor|8GB Memory|512GB SSD|Long Battery Life and Bluetooth-Enabled S Pen|(NP930QCG-K01US),Royal Blue",SAMSUNG,13.3,8.0,4.5,512.0,999.0,132577.29
"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",SAMSUNG,15.6,16.0,4.3,512.0,969.95,128722.06450000001
"Newest Samsung Chromebook 4 11.6” Laptop Computer for Business Student, Intel Celeron N4020(Up to 2.8GHz), 4GB RAM, 32GB eMMC, Webcam, WiFi, Bluetooth, USB Type-C , Chrome OS, Silver+JVQ MP",SAMSUNG,11.6,4.0,4.5,32.0,179.0,23755.09
"Samsung - Galaxy Book2 360 13.3"" AMOLED Touch Screen Laptop - Intel 12th Gen Core i7 Evo Platform - 16GB Memory - 512GB SSD - Graphite",SAMSUNG,13.0,16.0,4.7,512.0,1049.99,139344.1729
"Dell Newest Business Laptop Latitude 3520, 15.6"" FHD Display, Intel i7-1165G7, 32GB RAM, 1TB SSD, Webcam, USB-C, HDMI, Wi-Fi 6, Windows 11 Pro",Dell,15.6,32.0,4.5,1024.0,1110.66,147395.68860000002
"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US",SAMSUNG,11.6,4.0,4.4,32.0,104.99,13933.2229
"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 256GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Dell,15.6,12.0,4.3,256.0,460.0,61046.600000000006
"Dell Inspiron 16 5620 Laptop - 16.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core i5-1235U, 8GB Memory, 512GB SSD, Intel UHD Graphics, Intel Wi-Fi 6E, Windows 11 Home - Platinum Silver",Dell,16.0,8.0,4.2,512.0,599.0,79493.29000000001
"2022 ASUS VivoBook Business Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, 20GB RAM, 1TB SSD, Backlit Keyboard, Fingerprint, SonicMaster Audio, Win11",ASUS,15.6,20.0,4.2,1024.0,739.0,98072.69
"Dell Inspiron Laptop, 15.6"" HD Display, AMD Ryzen 5 3450U Processor, 32GB RAM, 1TB SSD, Webcam, HDMI, SD Card Reader, Wi-Fi, Windows 11 Home, Carbon Black",Dell,15.6,32.0,4.6,1024.0,590.9,78418.339
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch, 11th Gen Intel Core i3-1115G4, 4GB RAM, 128GB SSD, Thunderbolt 4, Fingerprint, Windows 10 Home in S Mode, Indie Black, TP470EA-AS34T",ASUS,14.0,4.0,4.4,128.0,259.0,34371.89
"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6""  300Hz IPS FHD Display, NVIDIA GeForce RTX 3050, AMD Ryzen 7 6800H, 16GB DDR5, 1TB SSD, RGB Keyboard, Windows 11 Home, G513RC-IS74",ASUS,15.6,16.0,4.7,1024.0,1243.94,165083.27740000002
"ASUS ZenBook Flip 13 OLED Ultra Slim 2-in-1 Laptop, 13.3” OLED FHD Touch Screen, Intel Evo Platform Core i7-1165G7, 16GB RAM, 1TB SSD, Windows 11 Home, AI Noise-Cancellation, Pine Grey, UX363EA-AH74T",ASUS,13.3,16.0,4.4,1024.0,1269.0,168408.99000000002
"ASUS ZenBook 14 Ultra-Slim Laptop 14” Full HD NanoEdge Display, Intel Core i7-1165G7, 8GB RAM, 512GB PCIe SSD, NumberPad, Thunderbolt 4, Windows 10 Home, AI noise-cancellation, Pine Grey, UX425EA-EH71",ASUS,14.0,8.0,4.4,512.0,714.98,94884.9958
"ASUS 2022 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 128GB eMMC Flash Memory, Intel HD Graphics 500, HD Webcam, Windows 11 Home, Star Black, 32GB SnowBell USB Card",ASUS,14.0,4.0,4.5,128.0,209.0,27736.390000000003
"ASUS VivoBook 15 Laptop, 15.6” Full HD Display, Intel Core i3-1115G4, 20GB RAM, 1TB SSD, USB Type-C, HDMI, Wi-Fi, Windows 11 Home, Slate Gray",ASUS,15.6,20.0,4.3,1024.0,469.0,62240.990000000005
"ASUS 2022 Vivobook 15.6"" FHD Touchscreen Thin Laptop, Intel Core i3-1115G4 (Up to 3.9Ghz), 20GB RAM ,1024GB PCIE SSD,HDMI, WiFi 5,Windows 11S, Grey+ 3in1 Accessories",ASUS,15.6,20.0,4.4,1024.0,499.99,66353.6729
"ASUS VivoBook 15 OLED K513 Thin & Light Laptop, 15.6 OLED Display, Intel i5-1135G7 CPU, Intel Iris Xe Graphics, 12GB RAM, 512GB PCIe SSD, Fingerprint Reader, Windows 10 Home, Indie Black, K513EA-AB54",ASUS,15.6,12.0,4.2,512.0,635.9,84390.289
"Newest Dell Inspiron 3510 15.6"" HD Laptop, Intel Pentium N5030 Processor, Webcam, WiFi, HDMI, Bluetooth, Windows 10 Home, Black (16GB RAM | 256GB PCIe SSD)",Dell,15.6,16.0,4.2,128.0,449.0,59586.79
"2022 Dell Inspiron 16 Plus 7610 Laptop, 16"" QHD+ 3K IPS 16:10 Display, Intel Core i7-11800H, 16GB RAM, 1TB SSD, Backlit Keyboard, Fingerprint Reader, Webcam, Thunderbolt 4, WiFi 6, Windows 11 Home",Dell,16.0,16.0,3.4,1024.0,699.66,92851.8786
"Dell Inspiron 3583 15â‚¬  Laptop Intel Celeron â‚¬""œ 128GB SSD â‚¬""œ 4GB DDR4 â‚¬""œ 1.6GHz - UHD Graphics 610 - Windows 10 Home - Inspiron 15 3000 Series - New",Dell,15.6,4.0,4.3,500.0,224.95,29853.1145
"Dell Inspiron 15 3511, 15.6 inch FHD Laptop - Intel Core i5-1135G7, 12GB DDR4 RAM, 256GB SSD, Intel Iris Xe Graphics, Windows 11 Home - Carbon Black",Dell,15.6,12.0,4.3,256.0,439.0,58259.69
"Dell 2022 Newest Inspiron 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1135G7, 16GB DDR4 RAM, 512GB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",Dell,15.6,16.0,3.9,512.0,469.99,62372.3729
"Dell 2022 Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 16GB RAM, 512GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Dell,15.6,16.0,4.3,512.0,469.0,62240.990000000005
"ASUS VivoBook 15 Thin Light 15.6 Inch FHD Laptop 2023 Newest, Intel Core i3-1115G4 Up to 4.1GHz Beat i5-1030G7, 12GB RAM 512GB SSD, USB Type C, Webcam, Windows 11 W/ 3IN1 Accessories",ASUS,15.6,12.0,4.2,128.0,399.98,53081.3458
